Name,52周最高,52周最低,总市值,每股净资产,市盈率,总股本,每股收益,市净率,30日均量,流通股本,股息率,市销率
sh600684,8.95,4.40,39.19亿,2.80,8.72/10.77,7.11亿,0.34,1.97,1767.61万,7.11亿,1.14%,1.77
sh600686,12.59,7.77,51.52亿,5.12,22.44/20.96,4.43亿,0.18,2.27,668.94万,4.43亿,1.69%,0.26
sh600687,14.62,10.11,63.78亿,2.87,71.34/136.12,4.90亿,0.10,4.53,1187.55万,1.65亿,0.61%,3.55
sh600688,4.59,2.75,405.00亿,1.59,20.21/28.92,108.00亿,-0.02,2.36,6464.83万,23.85亿,2.78%,0.35
sh600689,11.45,5.43,16.58亿,1.51,-/-,2.01亿,-0.07,5.47,185.92万,1.52亿,-,1.33
sh600690,22.77,12.39,500.85亿,5.40,12.02/10.85,30.30亿,0.95,3.06,2028.96万,27.21亿,2.72%,0.57
sh600691,11.56,4.09,83.96亿,2.98,-/-,14.68亿,-0.33,1.92,1513.10万,9.03亿,-,0.40
sh600692,10.44,7.07,33.56亿,1.48,128.46/113.36,3.52亿,0.04,6.45,987.26万,2.55亿,-,7.62
sh600693,8.15,5.77,27.22亿,3.60,48.41/15.03,3.43亿,0.50,2.20,547.82万,3.42亿,-,1.48
sh600694,32.50,25.02,87.44亿,19.42,7.42/7.10,2.94亿,2.55,1.53,587.62万,2.94亿,4.11%,0.26
sh600695,7.70,4.85,49.07亿,0.53,46.65/-,7.13亿,-0.04,12.87,893.70万,3.30亿,-,16.53
sh600696,9.49,5.31,31.33亿,1.51,354.91/-,3.41亿,-0.03,6.11,1758.87万,3.41亿,-,43.70
sh600697,23.43,15.80,32.02亿,9.17,13.06/12.15,1.59亿,0.73,2.20,179.00万,1.55亿,1.62%,0.30
sh600698,6.10,3.34,55.88亿,0.73,94.68/117.05,9.72亿,0.02,7.90,2215.59万,4.29亿,-,10.24
sh600699,30.46,11.95,175.70亿,3.81,60.80/53.50,6.36亿,0.25,7.24,463.87万,2.43亿,-,2.60
sh600701,5.64,3.88,27.08亿,1.80,218.07/-,4.99亿,-0.04,3.02,1727.28万,4.99亿,0.14%,3.15
sh600702,16.77,10.03,51.13亿,6.67,434.29/-,3.37亿,0.03,2.27,848.13万,3.37亿,0.13%,3.67
sh600703,29.30,12.43,357.05亿,4.41,34.46/28.82,23.93亿,0.42,3.38,3334.63万,21.66亿,1.34%,8.41
sh600704,13.45,7.24,99.30亿,4.37,19.61/20.37,9.96亿,0.31,2.28,2641.94万,7.91亿,0.99%,0.25
sh600706,15.78,11.00,25.40亿,4.34,29.97/32.75,1.80亿,0.13,3.26,419.82万,8573.24万,-,1.94
sh600707,10.51,5.24,66.90亿,3.21,89.44/105.33,7.37亿,-0.09,2.83,1359.68万,7.35亿,-,39.05
sh600708,10.75,6.45,42.31亿,2.93,26.23/23.53,5.10亿,0.15,2.83,1319.02万,5.08亿,1.20%,1.22
sh600710,3.92,2.79,24.46亿,2.84,-/-,6.40亿,-0.09,1.35,985.71万,6.40亿,0.67%,2.21
sh600711,19.18,7.06,111.50亿,5.79,105.08/89.47,5.99亿,0.03,3.22,5925.24万,3.20亿,-,3.88
sh600712,4.97,3.46,25.60亿,1.97,150.89/305.62,5.45亿,0.01,2.38,1228.18万,5.38亿,0.21%,0.95
sh600713,7.93,4.80,49.80亿,1.45,128.74/103.65,6.94亿,0.04,4.94,1735.99万,6.94亿,-,0.25
sh600714,11.99,7.10,27.48亿,1.71,121.11/164.65,2.73亿,0.03,5.87,547.58万,2.73亿,-,5.74
sh600715,19.23,5.08,40.28亿,0.01,-/-,2.24亿,-0.03,1350.38,715.53万,2.24亿,-,269.18
sh600716,11.27,5.43,65.77亿,2.83,28.89/24.16,7.41亿,0.07,3.14,1470.40万,7.41亿,1.16%,3.29
sh600717,10.54,6.57,163.62亿,7.74,15.33/14.88,16.75亿,0.36,1.26,2615.08万,16.75亿,1.91%,0.85
sh600718,18.35,10.82,171.74亿,4.35,41.79/48.07,12.28亿,0.11,3.22,2607.73万,12.28亿,0.78%,2.30
sh600719,8.35,5.95,16.51亿,3.64,397.62/109.50,2.02亿,0.09,2.24,411.61万,2.02亿,0.08%,2.32
sh600720,8.16,6.02,54.81亿,5.69,11.79/8.94,7.76亿,0.33,1.24,1671.54万,7.76亿,2.13%,0.87
sh600721,9.80,6.47,26.13亿,3.44,873.50/-,2.69亿,-0.19,2.83,342.31万,1.20亿,-,2.36
sh600722,5.77,3.71,35.24亿,1.20,-/-,6.80亿,-0.16,4.32,1714.44万,4.21亿,-,2.11
sh600723,7.43,5.73,44.71亿,4.33,13.58/19.26,6.58亿,0.21,1.57,741.97万,6.57亿,2.36%,0.38
sh600724,5.17,3.58,70.38亿,2.92,17.31/9.59,14.45亿,0.39,1.67,855.52万,14.45亿,2.45%,0.99
sh600725,4.26,3.08,25.94亿,1.65,67.27/103.57,6.16亿,-0.59,2.55,1172.69万,6.16亿,-,0.40
sh600726,4.30,2.30,80.04亿,1.65,561.66/28.45,19.67亿,0.13,2.46,2565.45万,7.21亿,-,0.78
sh600727,5.61,4.19,18.43亿,2.93,130.04/214.09,3.51亿,0.02,1.79,546.32万,3.51亿,-,3.96
sh600728,17.89,11.33,74.22亿,2.20,81.61/64.77,5.00亿,0.03,6.74,782.20万,3.63亿,-,3.40
sh600729,27.99,18.90,86.10亿,11.18,10.68/11.75,4.07亿,1.05,1.89,406.41万,3.72亿,3.05%,0.30
sh600730,12.13,8.32,33.32亿,4.62,34.65/13.37,2.93亿,0.48,2.46,1212.71万,2.93亿,0.89%,2.72
sh600731,9.02,6.61,26.22亿,2.43,335.11/353.56,3.27亿,0.01,3.29,329.49万,2.56亿,-,2.35
sh600732,6.97,4.24,30.71亿,1.14,-/-,4.46亿,0.00,6.03,1076.66万,4.46亿,1.47%,25.63
sh600733,31.79,17.00,59.10亿,1.53,152.05/260.08,1.98亿,0.04,19.58,188.98万,7560.00万,-,72.38
sh600734,5.31,3.70,18.28亿,0.38,249.69/438.40,3.52亿,-0.07,13.67,929.68万,3.51亿,-,18.78
sh600735,10.77,6.55,25.55亿,2.44,55.69/55.49,2.51亿,0.09,4.17,505.88万,2.09亿,-,2.05
sh600736,4.74,3.40,43.90亿,3.21,19.09/21.32,10.58亿,0.06,1.29,1453.44万,10.58亿,1.59%,1.15
sh600737,6.27,4.47,122.91亿,2.93,153.03/453.93,20.52亿,0.00,2.05,2842.94万,13.23亿,0.50%,1.22
sh600738,7.65,5.20,24.42亿,2.85,22.11/23.47,3.69亿,0.16,2.32,615.58万,2.62亿,1.53%,1.85
sh600739,20.54,13.68,237.19亿,8.06,28.02/30.33,14.30亿,0.26,2.06,1487.15万,13.65亿,-,2.27
sh600741,12.84,8.33,325.74亿,7.56,9.41/8.08,25.83亿,0.89,1.67,2067.95万,25.83亿,3.65%,0.46
sh600742,28.41,15.16,59.92亿,15.72,16.26/13.79,2.12亿,1.14,1.80,473.76万,2.12亿,1.23%,0.56
sh600743,3.96,2.25,59.98亿,1.89,9.14/9.05,18.18亿,0.13,1.74,1353.02万,18.18亿,3.66%,0.86
sh600745,17.79,10.03,44.62亿,2.67,82.88/87.53,3.27亿,0.06,5.10,336.53万,3.27亿,-,1.95
sh600746,8.75,5.33,25.43亿,1.43,90.59/79.98,3.06亿,0.03,5.80,614.75万,3.05亿,0.34%,3.56
sh600747,6.98,3.64,92.40亿,1.41,210.03/675.65,14.64亿,-0.05,4.48,2343.19万,10.64亿,-,12.83
sh600748,11.24,6.43,91.44亿,5.22,21.02/11.05,10.83亿,0.63,1.62,1013.03万,10.83亿,0.60%,3.93
sh600749,12.70,7.20,21.69亿,3.40,277.86/225.81,1.89亿,-0.08,3.37,1017.11万,1.89亿,0.22%,12.87
sh600750,19.49,15.20,54.15亿,6.35,31.44/35.12,3.00亿,0.31,2.84,406.57万,3.00亿,1.66%,1.89
sh600751,8.75,4.41,76.41亿,0.06,-/-,8.93亿,0.01,155.35,2732.21万,2.98亿,-,19.49
sh600753,16.54,9.36,19.23亿,0.78,-/-,1.28亿,-0.01,19.31,278.43万,1.28亿,-,282.19
sh600754,21.19,13.39,127.71亿,6.90,33.83/32.28,6.03亿,0.31,3.07,162.76万,4.47亿,1.85%,4.34
sh600755,6.04,4.60,93.54亿,3.42,9.93/8.34,16.64亿,0.35,1.64,3077.60万,16.64亿,3.85%,0.18
sh600756,28.80,11.50,75.54亿,2.79,1796.76/102.93,2.79亿,0.04,9.72,3338.62万,2.79亿,0.04%,8.56
sh600758,9.58,6.33,18.03亿,1.63,102.67/90.39,2.08亿,0.05,5.34,481.09万,1.15亿,0.35%,6.40
sh600759,12.62,4.50,147.63亿,1.85,324.77/473.42,12.20亿,0.01,6.55,1776.01万,12.16亿,0.10%,12.05
sh600760,9.98,4.51,33.84亿,2.01,191.39/-,3.45亿,-0.16,4.87,2018.76万,3.45亿,-,1.05
sh600761,14.31,8.61,69.02亿,5.90,13.75/10.91,6.17亿,0.61,1.90,917.77万,6.17亿,2.65%,1.02
sh600763,50.81,29.65,74.05亿,3.56,73.74/72.06,1.60亿,0.32,12.99,97.91万,1.60亿,-,14.44
sh600765,21.18,10.42,161.12亿,4.40,105.10/104.26,7.78亿,0.12,4.71,2761.16万,7.78亿,0.20%,2.39
sh600766,12.73,8.76,24.46亿,0.16,1184.55/179.36,2.24亿,0.05,67.18,1005.42万,2.24亿,-,94.99
sh600767,11.00,4.87,34.61亿,0.95,-/-,3.41亿,-0.05,10.73,2981.46万,3.41亿,-,67.37
sh600768,13.49,6.00,17.12亿,0.56,-/-,1.34亿,-0.19,23.03,358.14万,1.34亿,-,1.93
sh600769,7.56,4.18,28.35亿,0.09,5.50/4.64,3.75亿,0.00,80.00,574.63万,3.75亿,-,78.49
sh600770,13.50,6.80,135.46亿,2.71,-/-,13.00亿,0.01,3.84,2242.02万,11.05亿,0.48%,28.00
sh600771,30.16,18.03,58.51亿,0.21,-/-,2.44亿,0.02,114.23,238.76万,1.90亿,-,19.43
sh600773,13.98,8.27,70.98亿,2.19,99.07/128.31,5.76亿,0.07,5.63,1324.91万,5.40亿,0.16%,9.06
sh600774,10.89,7.85,18.68亿,3.12,111.83/107.16,1.75亿,0.03,3.42,149.04万,1.73亿,0.37%,1.94
sh600775,10.78,7.00,95.86亿,3.45,52.43/52.04,9.14亿,0.09,3.04,2637.50万,6.33亿,0.62%,3.59
sh600776,14.23,4.98,128.74亿,2.17,66.46/73.74,12.56亿,0.05,4.72,1343.73万,9.56亿,0.58%,3.81
sh600777,10.66,5.00,64.98亿,1.92,188.24/-,6.25亿,-0.03,5.42,1188.73万,6.25亿,-,4.74
sh600778,11.07,7.35,27.63亿,5.23,9.57/30.76,3.11亿,0.20,1.70,571.85万,3.10亿,3.29%,0.31
sh600779,14.01,6.44,42.36亿,3.08,-/-,4.89亿,-0.25,2.82,1048.55万,2.95亿,2.66%,19.54
sh600780,6.74,4.12,60.08亿,3.51,15.68/12.75,11.47亿,0.26,1.49,1046.91万,11.47亿,2.08%,0.93
sh600781,18.78,12.70,32.73亿,1.64,166.73/149.96,1.78亿,0.08,11.21,292.11万,1.78亿,-,8.01
sh600782,3.88,2.60,51.98亿,5.47,47.42/16.39,13.93亿,-0.01,0.68,812.22万,13.93亿,-,0.15
sh600783,23.40,14.18,127.96亿,4.40,58.45/45.70,7.44亿,0.30,3.91,714.52万,7.44亿,0.58%,54.02
sh600784,7.21,4.76,33.75亿,2.46,35.35/33.17,5.68亿,0.05,2.42,1160.08万,4.97亿,0.52%,0.63
sh600785,14.08,10.11,28.81亿,7.53,14.31/11.09,2.26亿,0.93,1.70,460.41万,2.07亿,2.33%,0.44
sh600787,16.59,7.57,170.55亿,3.19,50.78/31.35,18.60亿,0.22,2.87,3769.56万,16.80亿,0.55%,0.65
sh600789,7.46,4.40,38.50亿,2.54,354.58/-,5.82亿,-0.09,2.61,3645.59万,5.82亿,-,1.77
sh600790,9.99,5.62,67.33亿,4.00,18.44/23.50,8.05亿,0.24,2.09,2312.89万,6.19亿,2.67%,8.80
sh600791,6.27,4.20,23.96亿,3.08,15.31/15.27,4.53亿,0.10,1.72,660.32万,4.52亿,0.95%,1.21
sh600792,11.97,8.00,57.61亿,6.76,106.94/406.01,4.95亿,0.01,1.72,524.66万,1.26亿,-,1.03
sh600793,13.89,8.86,14.33亿,0.27,197.58/582.24,1.05亿,-0.04,50.02,93.04万,1.05亿,-,146.44
sh600794,11.28,6.65,51.47亿,2.19,29.74/28.47,4.74亿,0.19,4.96,746.69万,4.61亿,1.01%,11.13
sh600795,2.74,2.11,413.52亿,2.26,6.59/6.58,172.30亿,0.17,1.06,9186.87万,153.95亿,5.42%,0.64
sh600796,7.08,4.90,21.07亿,1.84,68.75/49.15,3.01亿,0.10,3.81,574.01万,3.01亿,0.43%,4.82
sh600797,8.28,4.98,66.39亿,2.18,183.43/44342.92,8.22亿,-0.02,3.70,4420.95万,8.22亿,0.12%,1.24
sh600798,4.57,3.19,37.72亿,2.20,633.69/162.24,8.71亿,-0.01,1.97,1886.81万,8.71亿,0.23%,3.65
sh600800,6.88,4.80,37.78亿,0.09,-/-,6.11亿,-0.04,71.12,1886.45万,6.10亿,-,22.98
sh600801,13.90,6.58,114.33亿,6.05,9.68/8.60,14.96亿,0.34,1.26,1407.11万,8.90亿,2.60%,0.69
sh600802,8.38,5.20,27.15亿,2.77,142.56/24.98,3.82亿,0.03,2.56,1227.62万,3.82亿,0.22%,1.43
sh600803,14.44,9.92,130.12亿,4.21,18.78/20.03,9.86亿,0.41,3.14,468.26万,3.53亿,-,2.62
sh600804,20.50,13.02,223.06亿,3.28,55.34/46.47,13.92亿,0.21,4.88,3541.05万,13.43亿,0.64%,3.33
sh600805,12.21,8.79,87.73亿,7.08,6.79/7.64,8.51亿,0.58,1.46,2281.45万,8.49亿,1.44%,4.16
sh600806,5.45,4.00,28.31亿,2.41,380.46/226.22,5.31亿,-0.07,2.21,765.83万,3.90亿,-,2.57
sh600808,2.00,1.52,141.69亿,2.91,90.12/-,77.01亿,-0.09,0.63,2684.59万,59.68亿,-,0.21
sh600809,22.07,12.50,149.01亿,4.49,15.52/44.51,8.66亿,0.42,3.83,844.96万,8.66亿,2.07%,3.38
sh600810,6.75,4.80,29.63亿,5.30,150.56/23.37,4.42亿,0.12,1.26,585.70万,4.42亿,-,0.26
sh600811,7.57,4.95,100.68亿,5.37,9.67/10.15,16.67亿,0.29,1.12,2322.42万,16.67亿,0.50%,1.43
sh600812,5.87,4.48,93.12亿,3.17,681.93/582.62,16.31亿,0.01,1.80,1465.42万,10.29亿,0.64%,0.82
sh600814,7.93,6.25,24.40亿,2.65,38.75/57.49,3.10亿,0.09,2.96,361.15万,3.10亿,0.91%,1.25
sh600815,5.80,3.28,53.51亿,4.24,-/-,9.59亿,0.00,1.32,1979.92万,9.40亿,0.94%,0.98
sh600816,19.05,13.18,82.19亿,2.91,29.40/11.45,4.54亿,1.21,6.22,1253.95万,4.54亿,1.08%,5.37
sh600817,13.42,7.21,21.47亿,0.78,866.55/1248.81,1.61亿,0.00,17.18,166.56万,1.48亿,-,50.20
sh600818,21.19,11.86,60.34亿,1.16,612.62/661.32,3.21亿,0.02,16.23,488.68万,2.38亿,0.22%,8.32
sh600820,10.65,4.61,169.20亿,4.72,13.12/12.98,28.06亿,0.23,1.28,6967.20万,19.80亿,5.02%,0.70
sh600821,6.30,4.11,22.48亿,1.43,155.65/148.32,4.16亿,0.01,3.79,729.52万,4.16亿,-,3.15
sh600822,18.30,8.65,56.89亿,1.96,312.83/318.23,4.96亿,0.02,5.84,1180.93万,3.96亿,-,0.07
sh600823,12.07,7.93,115.42亿,12.75,7.02/6.98,11.71亿,0.61,0.77,1015.11万,11.71亿,2.41%,0.96
sh600824,7.14,4.40,54.19亿,1.96,32.84/31.79,8.78亿,0.13,3.14,960.84万,8.78亿,0.97%,1.80
sh600825,12.67,6.22,118.80亿,2.41,109.01/234.97,10.45亿,0.02,4.73,4554.79万,10.45亿,0.17%,6.31
sh600826,19.70,12.95,78.24亿,4.84,152.74/149.62,4.21亿,0.10,3.84,473.90万,4.21亿,0.27%,6.62
sh600827,13.67,7.99,214.28亿,7.47,20.69/21.18,17.22亿,0.42,1.66,1749.54万,12.40亿,1.83%,0.42
sh600828,6.02,4.41,30.92亿,2.15,15.12/10.78,5.70亿,0.29,2.52,530.21万,5.70亿,1.65%,1.40
sh600829,9.25,6.20,52.42亿,3.73,811.23/48.76,5.80亿,0.12,2.42,479.59万,5.80亿,1.46%,1.99
sh600830,12.71,7.28,41.30亿,3.95,25.28/25.98,4.54亿,0.10,2.30,1401.48万,4.54亿,1.31%,4.13
sh600831,9.68,6.89,50.71亿,3.11,37.00/38.89,5.63亿,0.14,2.90,1766.84万,5.63亿,0.11%,2.40
sh600833,13.37,7.42,29.63亿,2.52,86.46/85.31,2.23亿,0.09,5.26,585.31万,2.23亿,0.38%,2.14
sh600834,9.13,5.98,40.53亿,2.73,33.62/41.65,4.77亿,0.09,3.11,678.36万,4.77亿,0.96%,5.52
sh600835,25.00,12.03,200.46亿,5.79,21.24/17.88,10.23亿,0.45,3.39,1554.33万,8.07亿,1.42%,0.98
sh600836,11.54,7.95,35.12亿,1.36,329.88/268.13,3.14亿,0.01,8.22,685.72万,3.14亿,0.19%,2.08
sh600837,13.69,8.77,973.81亿,6.61,24.13/22.93,95.85亿,0.30,1.54,8829.29万,80.92亿,1.17%,8.57
sh600838,9.30,5.68,34.72亿,1.83,73.19/78.35,4.01亿,0.03,4.72,1454.70万,4.01亿,0.41%,29.07
sh600839,4.32,2.06,194.34亿,2.97,37.92/186.57,46.16亿,-0.04,1.42,1.51亿,46.10亿,0.47%,0.34
sh600841,14.44,9.15,94.47亿,3.87,46.01/50.05,8.67亿,0.11,2.82,341.03万,4.92亿,0.54%,3.10
sh600843,12.97,6.63,64.73亿,2.71,81.37/71.35,5.49亿,0.08,4.36,308.27万,2.05亿,-,3.36
sh600844,9.39,5.41,53.02亿,1.06,-/-,7.79亿,-0.01,6.41,717.36万,5.85亿,-,5.73
sh600846,10.35,5.28,57.29亿,2.49,35.68/33.48,6.25亿,0.09,3.68,3257.87万,6.25亿,0.88%,1.58
sh600850,28.80,17.70,88.38亿,3.87,36.87/34.02,3.22亿,0.28,7.09,239.91万,1.71亿,0.82%,1.62
sh600851,9.05,5.91,92.70亿,2.42,141.76/263.75,12.07亿,0.02,3.18,1281.53万,7.38亿,-,7.43
sh600853,3.58,2.48,18.95亿,1.46,110.06/118.44,5.37亿,0.01,2.42,1508.93万,5.37亿,0.29%,0.34
sh600854,6.24,3.95,32.00亿,3.72,103.92/97.40,5.19亿,0.07,1.65,1119.59万,5.19亿,0.29%,3.80
sh600855,23.26,8.51,72.29亿,2.44,229.80/286.67,3.32亿,0.04,8.93,1659.49万,2.33亿,0.10%,8.41
sh600856,11.20,5.33,23.88亿,0.56,137.58/199.61,2.35亿,0.00,18.17,394.91万,2.35亿,-,6.12
sh600857,17.05,7.75,37.62亿,2.52,105.38/84.40,2.24亿,0.12,6.66,499.43万,2.24亿,0.36%,3.00
sh600858,8.92,6.25,43.63亿,5.65,16.37/16.93,5.20亿,0.31,1.48,870.60万,5.18亿,0.88%,0.29
sh600859,27.00,15.00,85.80亿,14.30,12.36/12.23,4.63亿,0.82,1.30,910.65万,4.18亿,2.71%,0.44
sh600860,12.05,5.13,30.00亿,2.13,-/-,4.22亿,0.05,3.34,201.55万,3.22亿,-,1.37
sh600861,9.85,6.70,29.30亿,6.95,31.50/31.89,3.17亿,0.14,1.33,553.48万,3.17亿,1.61%,1.27
sh600863,4.16,2.46,173.65亿,1.82,12.62/12.12,58.08亿,0.14,1.65,7788.19万,26.39亿,10.31%,1.36
sh600864,11.58,7.90,48.41亿,5.47,14.65/59.33,5.46亿,0.12,1.62,704.79万,5.46亿,2.81%,4.10
sh600865,7.70,5.47,28.59亿,3.39,23.45/16.78,3.76亿,0.25,2.24,526.51万,3.76亿,1.39%,2.52
sh600866,7.23,4.00,37.92亿,2.41,187.41/-,5.50亿,-0.27,2.85,1383.41万,5.50亿,-,4.61
sh600867,18.10,10.12,134.94亿,1.90,73.37/62.54,10.30亿,0.15,6.91,838.42万,10.25亿,1.51%,10.43
sh600868,2.83,2.11,52.58亿,1.16,203.65/241.44,18.98亿,0.01,2.39,4466.82万,18.98亿,0.19%,10.51
sh600869,11.01,5.98,105.24亿,3.06,34.75/33.52,9.90亿,0.10,3.47,1026.48万,9.90亿,0.97%,0.91
sh600870,10.58,3.40,50.33亿,0.01,-/-,5.23亿,-0.44,1850.00,907.74万,3.71亿,-,5.78
sh600872,12.82,9.00,87.87亿,2.79,41.28/31.45,7.97亿,0.19,3.96,1021.97万,7.97亿,0.73%,3.48
sh600874,10.20,7.06,124.74亿,2.81,44.25/40.28,14.27亿,0.10,3.11,1145.43万,10.87亿,0.93%,6.97
sh600875,13.90,10.84,273.13亿,9.09,11.63/13.64,20.04亿,0.42,1.50,2076.08万,16.64亿,1.32%,0.67
sh600877,6.79,2.90,45.70亿,0.23,-/-,6.87亿,-0.04,29.32,2452.95万,6.87亿,-,2.92
sh600879,15.98,7.27,160.50亿,4.85,69.70/67.86,10.40亿,0.08,3.18,5071.44万,10.40亿,0.64%,3.90
sh600881,4.54,3.56,81.47亿,4.23,37.44/54.53,18.95亿,0.06,1.02,2679.29万,18.95亿,2.27%,0.60
sh600882,9.95,6.90,35.05亿,3.94,15.87/15.71,3.99亿,0.33,2.23,1299.34万,2.82亿,5.72%,3.24
sh600883,8.74,4.92,20.56亿,2.83,310.69/-,2.36亿,-0.05,3.08,407.87万,2.36亿,0.24%,93.19
sh600884,20.78,11.02,80.69亿,8.03,43.91/38.40,4.11亿,0.29,2.45,759.62万,4.11亿,0.30%,1.96
sh600885,26.35,15.51,124.32亿,4.47,44.54/31.12,5.32亿,0.39,5.23,264.93万,2.37亿,-,3.57
sh600886,6.70,3.61,453.98亿,2.87,13.74/10.88,67.86亿,0.30,2.33,3747.67万,67.86亿,2.27%,1.42
sh600887,52.24,21.34,848.83亿,5.45,26.63/22.68,30.64亿,0.75,5.08,2810.49万,30.08亿,2.83%,1.69
sh600888,7.58,5.00,45.59亿,5.65,52.38/-,6.41亿,-0.10,1.26,1550.73万,6.41亿,0.70%,1.19
sh600889,7.46,4.57,22.69亿,3.06,92.47/179.20,3.07亿,0.01,2.41,882.66万,3.07亿,0.42%,1.00
sh600890,8.35,5.36,42.69亿,0.56,287.86/218.69,5.79亿,-0.01,13.09,527.84万,5.79亿,-,64.63
sh600892,22.35,12.38,13.89亿,0.10,491.57/-,6312.50万,0.00,222.22,132.60万,6282.31万,-,4.32
sh600893,31.40,15.61,587.54亿,7.19,178.14/133.67,19.49亿,0.13,4.19,1914.00万,10.86亿,0.28%,6.19
sh600894,16.36,10.05,118.50亿,4.63,13.72/12.69,8.60亿,0.39,2.98,461.77万,7.77亿,-,2.69
sh600895,10.28,6.21,117.24亿,4.49,31.47/30.35,15.49亿,0.07,1.69,1406.67万,15.49亿,1.07%,5.72
sh600896,4.66,3.34,24.53亿,2.38,124.31/41.59,5.81亿,-0.16,1.77,1081.38万,5.81亿,0.22%,2.41
sh600897,17.07,13.33,50.03亿,8.92,11.37/10.62,2.98亿,0.80,1.88,273.18万,2.98亿,2.64%,3.84
sh600898,7.85,4.40,19.82亿,1.31,71.44/65.25,2.53亿,0.06,5.99,535.64万,2.53亿,-,2.17
sh600900,7.78,5.54,1254.00亿,4.66,13.82/13.04,165.00亿,0.21,1.63,2310.04万,97.46亿,3.70%,5.34
sh600917,-,-,-,1.88,-/-,14.00亿,0.20,-,-,-,-,-
sh600960,12.08,6.40,37.68亿,6.11,62.78/35.58,3.28亿,0.32,1.88,269.99万,2.12亿,0.21%,3.02
sh600961,10.26,5.01,49.79亿,1.36,214.52/21.98,5.27亿,0.02,6.96,975.45万,5.27亿,-,0.31
sh600963,5.05,2.80,51.85亿,5.05,267.65/97.56,10.43亿,-0.09,0.98,3134.13万,8.43亿,0.12%,0.79
sh600966,6.69,4.37,37.85亿,5.20,-/-,6.20亿,0.09,1.17,1059.17万,6.08亿,0.08%,0.58
sh600967,19.89,9.99,135.77亿,2.88,52.52/43.73,8.23亿,0.26,5.73,1956.76万,7.73亿,0.59%,4.15
sh600969,15.80,10.95,29.84亿,7.52,23.57/21.48,2.10亿,0.30,1.89,336.19万,2.10亿,1.28%,1.32
sh600970,9.57,6.59,85.17亿,4.26,95.32/-,10.93亿,0.29,1.83,1002.10万,10.93亿,0.32%,0.37
sh600971,9.10,5.03,62.60亿,7.06,20.24/24.04,10.00亿,0.05,0.89,1274.79万,10.00亿,1.58%,0.78
sh600975,8.18,5.60,18.28亿,2.22,134.10/-,2.34亿,-0.17,3.52,571.88万,2.34亿,0.65%,1.53
sh600976,28.74,18.58,40.56亿,5.97,42.29/37.53,1.53亿,0.40,4.43,225.38万,1.53亿,1.49%,2.27
sh600979,6.66,4.30,45.23亿,2.18,57.03/42.73,7.18亿,0.08,2.89,1446.94万,7.18亿,0.79%,3.25
sh600980,17.39,9.96,21.80亿,1.99,157.63/175.08,1.30亿,0.01,8.42,462.68万,1.30亿,-,8.34
sh600982,16.60,4.83,55.50亿,2.95,38.85/24.84,7.47亿,0.23,2.51,3252.08万,4.20亿,1.64%,6.76
sh600983,16.80,9.00,74.59亿,3.90,20.57/20.44,5.33亿,0.37,3.59,319.54万,5.33亿,0.57%,1.39
sh600984,7.80,5.09,18.60亿,2.84,-/-,2.42亿,-0.11,2.71,327.59万,1.42亿,-,4.05
sh600985,13.80,10.46,23.71亿,5.93,28.72/23.90,1.75亿,0.35,2.28,167.81万,1.30亿,0.75%,2.25
sh600987,8.95,5.23,53.11亿,3.39,12.92/11.92,6.35亿,0.28,2.47,1285.78万,6.35亿,2.38%,1.72
sh600988,17.19,7.38,66.12亿,1.21,28.99/24.16,5.67亿,0.16,9.65,1753.56万,2.81亿,-,8.61
sh600990,42.20,20.91,55.51亿,6.18,114.76/103.91,1.37亿,0.06,6.57,360.56万,1.37亿,0.10%,4.43
sh600992,9.44,6.32,23.14亿,5.40,114.67/105.64,2.45亿,0.04,1.75,196.89万,1.64亿,0.32%,1.19
sh600993,19.96,15.00,62.10亿,4.52,33.33/31.28,3.32亿,0.39,4.14,656.26万,3.31亿,0.90%,3.86
sh600995,7.66,4.52,36.37亿,2.91,28.08/24.91,4.79亿,0.21,2.61,1382.71万,4.79亿,1.14%,1.71
sh600997,6.87,4.12,64.32亿,5.73,25.55/35.70,12.35亿,0.08,0.91,1245.09万,12.35亿,1.17%,0.41
sh600998,20.50,12.12,289.51亿,4.37,60.58/56.86,16.43亿,0.14,4.03,1017.17万,14.21亿,0.57%,0.77
sh600999,13.42,9.71,641.80亿,6.87,28.78/25.20,58.08亿,0.28,1.61,3288.38万,46.61亿,1.27%,9.55
sh601000,6.37,2.67,113.70亿,3.14,12.81/12.11,20.30亿,0.25,1.79,7983.46万,20.30亿,0.88%,2.38
sh601001,7.10,4.08,106.11亿,4.88,-/-,16.74亿,0.49,1.30,2788.62万,16.74亿,0.19%,1.12
sh601002,10.91,7.23,85.45亿,2.88,101.83/47.08,7.93亿,0.12,3.74,2467.66万,7.38亿,0.96%,2.76
sh601003,3.19,1.93,79.96亿,2.27,36.90/15.97,25.63亿,0.08,1.38,1203.53万,25.63亿,0.99%,0.21
sh601005,3.14,2.17,126.87亿,2.02,-/-,44.36亿,-0.21,1.41,2048.87万,11.95亿,-,0.88
sh601006,8.09,6.24,1162.58亿,5.24,10.11/8.68,148.67亿,0.48,1.49,4020.13万,148.67亿,5.41%,2.22
sh601007,10.23,6.89,29.19亿,4.54,40.43/46.02,3.00亿,0.05,2.14,705.93万,3.00亿,0.85%,5.04
